Days,Open,High,Low,Close,Volume
719.0,0.303250,0.30575,0.298500,0.301250,289380000
720.0,0.301000,0.31075,0.300917,0.310417,318336000
721.0,0.311250,0.31325,0.309167,0.312833,214536000
725.0,0.312500,0.318167,0.311500,0.314750,367968000
726.0,0.314750,0.318667,0.312750,0.317667,264420000
727.0,0.317500,0.318500,0.309250,0.310583,310464000
728.0,0.308833,0.308917,0.303417,0.304667,229608000
732.0,0.306417,0.320833,0.305417,0.318500,472812000
733.0,0.320917,0.327917,0.317583,0.327417,510072000
734.0,0.327500,0.335417,0.326917,0.334833,646092000
735.0,0.338667,0.341583,0.325417,0.340333,623388000
738.0,0.340167,0.351667,0.339417,0.349833,560484000
739.0,0.348167,0.349917,0.343750,0.349917,339660000
740.0,0.350250,0.364583,0.349667,0.362583,626304000
741.0,0.362500,0.368083,0.354833,0.357417,495504000
742.0,0.356583,0.359500,0.349250,0.354250,421296000
746.0,0.349417,0.354167,0.344750,0.354000,329232000
747.0,0.343250,0.357000,0.340000,0.355833,459948000
748.0,0.360583,0.380500,0.359917,0.375583,914760000
749.0,0.376167,0.380500,0.365000,0.365083,461604000
752.0,0.367917,0.370250,0.362917,0.367167,334884000
753.0,0.368000,0.376667,0.367000,0.369000,388896000
754.0,0.370833,0.373250,0.361333,0.365750,400236000
755.0,0.371083,0.378583,0.368750,0.378250,448836000
756.0,0.383167,0.389667,0.380000,0.385417,385044000
759.0,0.387083,0.387500,0.379333,0.381083,315780000
760.0,0.379167,0.381250,0.371750,0.374667,384456000
761.0,0.367917,0.376417,0.366500,0.374917,450852000
762.0,0.378333,0.378583,0.362917,0.363500,473736000
763.0,0.361167,0.371333,0.360000,0.366833,504252000
766.0,0.365833,0.377583,0.364250,0.377167,363468000
767.0,0.377917,0.377917,0.363583,0.363750,399408000
768.0,0.364833,0.374250,0.364833,0.374250,393072000
769.0,0.375417,0.381250,0.365583,0.367917,437100000
770.0,0.369250,0.370917,0.357250,0.365833,414996000
773.0,0.364667,0.369667,0.362167,0.367083,280740000
774.0,0.367083,0.369083,0.362917,0.367750,342348000
775.0,0.367000,0.375833,0.366083,0.374833,493296000
776.0,0.381833,0.394167,0.379250,0.393333,1305888000
777.0,0.422250,0.422667,0.393333,0.395583,2356956000
781.0,0.394750,0.395417,0.383750,0.387167,684060000
782.0,0.381667,0.389583,0.372500,0.386500,939756000
783.0,0.385333,0.387917,0.379500,0.380583,385128000
784.0,0.382250,0.386833,0.378500,0.380500,416412000
787.0,0.383417,0.398333,0.379417,0.395917,666468000
788.0,0.394167,0.397500,0.388917,0.392750,563316000
789.0,0.394167,0.410000,0.391667,0.407667,703932000
790.0,0.407250,0.414000,0.403000,0.408250,545460000
791.0,0.404500,0.416750,0.403750,0.409667,595800000
794.0,0.417667,0.420417,0.406833,0.408833,529020000
795.0,0.408917,0.412083,0.393750,0.401833,606204000
796.0,0.401917,0.404000,0.385500,0.399833,670800000
797.0,0.404667,0.411417,0.401667,0.401917,536700000
798.0,0.401500,0.406583,0.391333,0.394917,521580000
801.0,0.398917,0.401583,0.395917,0.399667,372132000
802.0,0.400000,0.412417,0.398500,0.410750,627792000
803.0,0.411583,0.417917,0.410000,0.417333,510600000
804.0,0.418083,0.418583,0.401750,0.403167,568416000
805.0,0.40125,0.407500,0.395250,0.406417,618588000
808.0,0.41000,0.410083,0.402917,0.403333,293772000
809.0,0.42325,0.430833,0.412167,0.423250,1235472000
810.0,0.41250,0.414500,0.401833,0.411083,1158576000
811.0,0.41250,0.420417,0.407833,0.418750,661992000
812.0,0.419833,0.433667,0.419167,0.432917,687936000
815.0,0.433250,0.444917,0.431833,0.444583,651444000
816.0,0.442583,0.457333,0.441667,0.451417,795204000
817.0,0.453333,0.476500,0.449583,0.475667,987096000
818.0,0.476167,0.481500,0.467583,0.478917,1063308000
819.0,0.478583,0.485250,0.474250,0.477167,835560000
822.0,0.479667,0.489167,0.473667,0.482500,968916000
823.0,0.483167,0.505833,0.482667,0.505083,1200612000
824.0,0.504167,0.511667,0.493417,0.509167,1112976000
825.0,0.507833,0.514000,0.500833,0.510167,789312000
826.0,0.508000,0.512500,0.498833,0.508833,682674000
829.0,0.507667,0.510667,0.496167,0.500000,634230000
830.0,0.501667,0.501667,0.484833,0.487833,702072000
831.0,0.491000,0.510167,0.488333,0.507500,598308000
832.0,0.496667,0.502333,0.491333,0.493333,738360000
836.0,0.492500,0.507000,0.490667,0.494667,443868000
837.0,0.485833,0.486000,0.469833,0.483000,1165488000
838.0,0.480000,0.491333,0.473333,0.486000,517476000
839.0,0.481667,0.494000,0.473667,0.485333,552684000
840.0,0.486833,0.488833,0.462167,0.467833,770016000
843.0,0.470833,0.486833,0.462500,0.482167,676848000
844.0,0.476667,0.483000,0.468333,0.481833,719766000
845.0,0.483667,0.491000,0.473333,0.478500,330528000
846.0,0.476667,0.490667,0.466333,0.486167,462966000
847.0,0.486500,0.493167,0.482333,0.487000,284736000
850.0,0.490333,0.524500,0.490333,0.515000,902472000
851.0,0.518833,0.525000,0.505500,0.514333,539700000
852.0,0.508500,0.523333,0.508000,0.517667,378114000
853.0,0.507500,0.520000,0.504833,0.514333,511128000
854.0,0.517000,0.523167,0.509833,0.521333,338184000
857.0,0.520000,0.531333,0.514167,0.519000,503622000
858.0,0.518333,0.521000,0.502500,0.503167,561648000
859.0,0.497167,0.503000,0.487000,0.492000,753264000
860.0,0.497000,0.501667,0.470667,0.474500,1201110000
861.0,0.463167,0.465500,0.429000,0.438833,1568172000
864.0,0.438000,0.449000,0.434167,0.445167,553380000
865.0,0.447667,0.447833,0.430667,0.433500,497532000
866.0,0.432000,0.434500,0.408333,0.416000,841074000
867.0,0.419333,0.423333,0.396667,0.397167,686730000
868.0,0.400833,0.415000,0.396833,0.405500,932808000
871.0,0.403333,0.404167,0.389000,0.400000,734886000
872.0,0.408333,0.417833,0.394000,0.395667,532314000
873.0,0.399167,0.412667,0.390167,0.400833,579522000
874.0,0.408333,0.414333,0.396500,0.398667,423666000
875.0,0.400167,0.402833,0.395333,0.399500,294642000
879.0,0.400167,0.400333,0.382667,0.382833,448788000
880.0,0.388000,0.391667,0.380667,0.383000,598422000
881.0,0.387333,0.403000,0.381333,0.403000,537126000
882.0,0.409500,0.411500,0.393167,0.397167,673710000
885.0,0.395000,0.402333,0.379333,0.380500,581052000
886.0,0.385333,0.385667,0.360000,0.370333,824130000
887.0,0.374333,0.375000,0.360833,0.363667,565380000
888.0,0.359500,0.364167,0.342667,0.357000,730572000
889.0,0.361667,0.367833,0.352833,0.355833,433824000
892.0,0.349667,0.354333,0.334167,0.336167,463230000
893.0,0.336000,0.342833,0.327833,0.331000,532548000
894.0,0.333000,0.341667,0.329500,0.340667,480492000
895.0,0.353167,0.371667,0.350333,0.370500,837336000
896.0,0.368000,0.369000,0.357500,0.361000,503448000
899.0,0.365000,0.366833,0.349333,0.350167,388044000
900.0,0.340500,0.352500,0.339167,0.344667,535818000
901.0,0.343167,0.354000,0.343167,0.348500,441174000
902.0,0.352333,0.353333,0.336000,0.338333,532338000
903.0,0.337667,0.345500,0.334500,0.338500,335202000
906.0,0.338000,0.341667,0.333667,0.335333,281736000
907.0,0.337333,0.337667,0.320167,0.324667,608514000
908.0,0.327167,0.348000,0.318667,0.342667,833376000
909.0,0.333333,0.358167,0.332167,0.358167,687666000
910.0,0.361667,0.367333,0.352167,0.354833,468240000
913.0,0.363000,0.363333,0.357500,0.360000,174696000
915.0,0.354333,0.357500,0.343833,0.343833,459708000
916.0,0.343833,0.347167,0.329667,0.333167,470634000
917.0,0.335500,0.336167,0.319167,0.322833,541230000
920.0,0.323667,0.326000,0.306000,0.308833,449922000
921.0,0.307833,0.320333,0.303333,0.319167,600582000
922.0,0.318000,0.321667,0.303500,0.303833,461034000
923.0,0.299167,0.306667,0.294500,0.296000,540582000
924.0,0.301500,0.303167,0.286167,0.294500,572148000
927.0,0.293167,0.300167,0.291667,0.296833,502806000
928.0,0.307000,0.316167,0.296000,0.313000,979332000
929.0,0.311667,0.330667,0.309333,0.326667,1055550000
930.0,0.332500,0.338333,0.319667,0.320167,505602000
931.0,0.309333,0.310667,0.293833,0.296167,633918000
934.0,0.307167,0.333500,0.305500,0.326000,983178000
935.0,0.330000,0.341000,0.325167,0.337500,574104000
936.0,0.337500,0.341500,0.327500,0.337500,495318000
937.0,0.341833,0.355833,0.336167,0.342333,694338000
938.0,0.351167,0.378500,0.349167,0.377833,815298000
941.0,0.373833,0.377667,0.368000,0.369000,594762000
942.0,0.364500,0.365167,0.347500,0.354167,600966000
943.0,0.362000,0.383167,0.361167,0.381333,756774000
944.0,0.380000,0.415667,0.374667,0.405333,890568000
945.0,0.416000,0.416667,0.389500,0.399833,818232000
948.0,0.392833,0.400167,0.387500,0.395167,436146000
949.0,0.398333,0.414167,0.397333,0.405667,619806000
950.0,0.413667,0.425000,0.402500,0.405500,584706000
951.0,0.401000,0.405000,0.394167,0.402667,1072140000
952.0,0.373333,0.400167,0.372000,0.390000,1603272000
955.0,0.394833,0.398833,0.385833,0.388000,809412000
956.0,0.398000,0.427500,0.394167,0.425333,902172000
957.0,0.427667,0.457667,0.416667,0.455833,1029246000
958.0,0.450167,0.462000,0.444167,0.448667,814224000
959.0,0.449167,0.458333,0.433500,0.456000,665898000
962.0,0.449167,0.450000,0.438167,0.439167,500220000
963.0,0.437833,0.450667,0.437500,0.438500,473928000
964.0,0.441833,0.446333,0.428500,0.438167,485412000
965.0,0.439333,0.445000,0.432333,0.442667,260802000
966.0,0.439333,0.449167,0.435000,0.441333,238314000
969.0,0.448667,0.469500,0.447833,0.456500,764562000
970.0,0.460833,0.479333,0.457500,0.477167,727962000
971.0,0.479833,0.492000,0.478667,0.487000,681564000
972.0,0.485833,0.488000,0.474667,0.485167,511278000
973.0,0.478000,0.481833,0.463000,0.464833,605742000
977.0,0.466333,0.476833,0.459500,0.475000,549354000
978.0,0.466667,0.467333,0.450000,0.451167,493572000
979.0,0.443833,0.470333,0.439000,0.460167,742836000
980.0,0.467500,0.469500,0.451500,0.461667,447978000
983.0,0.451333,0.474167,0.446167,0.468833,598266000
984.0,0.466667,0.484167,0.465500,0.481167,498432000
985.0,0.482333,0.491333,0.480833,0.485000,476286000
986.0,0.482667,0.491667,0.476833,0.483167,428814000
987.0,0.484833,0.495000,0.482500,0.492667,649764000
990.0,0.494000,0.512167,0.492500,0.511333,793896000
991.0,0.508000,0.511667,0.493833,0.498000,708054000
992.0,0.504500,0.516833,0.503500,0.516167,511884000
993.0,0.515667,0.520833,0.507167,0.512000,539106000
994.0,0.510500,0.513667,0.491167,0.496833,653334000
997.0,0.504333,0.516833,0.490667,0.514667,684486000
998.0,0.514167,0.515500,0.497333,0.503833,516120000
999.0,0.502333,0.518333,0.497500,0.502333,578142000
1000.0,0.482667,0.494833,0.480500,0.492833,647346000
1001.0,0.496167,0.500000,0.490500,0.493167,373890000
1004.0,0.490833,0.494000,0.476667,0.480667,647442000
1005.0,0.471667,0.475333,0.461167,0.471667,907692000
1006.0,0.472333,0.518167,0.471000,0.518000,1460382000
1007.0,0.516000,0.521167,0.502000,0.503333,662682000
1008.0,0.504167,0.520833,0.502667,0.515500,593610000
1011.0,0.514333,0.555500,0.512833,0.548667,932304000
1012.0,0.545833,0.548000,0.530000,0.536167,624648000
1013.0,0.533333,0.548667,0.525167,0.539167,481944000
1014.0,0.542167,0.552500,0.533500,0.541333,414720000
1015.0,0.539500,0.566000,0.530667,0.562833,584190000
1018.0,0.564667,0.573833,0.551833,0.561833,478968000
1019.0,0.552667,0.556500,0.535000,0.540333,526506000
1020.0,0.548333,0.554167,0.522167,0.526000,822750000
1021.0,0.524000,0.540000,0.519833,0.536000,473040000
1022.0,0.540167,0.540500,0.522167,0.529833,359478000
1025.0,0.528667,0.541500,0.525000,0.526333,280248000
1026.0,0.527333,0.547667,0.525833,0.541667,519288000
1027.0,0.546833,0.555000,0.537667,0.546667,389436000
1028.0,0.548000,0.565833,0.548000,0.564000,366690000
1029.0,0.564000,0.576500,0.533333,0.539667,566988000
1032.0,0.543333,0.555833,0.537500,0.546167,479592000
1033.0,0.558167,0.581167,0.555333,0.581167,996174000
1034.0,0.573500,0.578833,0.528333,0.536333,1176540000
1035.0,0.538833,0.550500,0.525333,0.532667,862944000
1036.0,0.538667,0.544000,0.530000,0.543333,548070000
1039.0,0.544833,0.567333,0.538000,0.559833,739602000
1040.0,0.564000,0.574333,0.560833,0.568333,553254000
1041.0,0.564333,0.583667,0.563000,0.576667,648324000
1042.0,0.588500,0.603333,0.583167,0.588167,1207758000
1043.0,0.583167,0.586000,0.559500,0.574000,1317192000
1046.0,0.575167,0.601667,0.575000,0.600000,852282000
1047.0,0.597833,0.607167,0.585000,0.606000,628530000
1048.0,0.604167,0.612500,0.592667,0.596000,491892000
1049.0,0.598500,0.605833,0.593333,0.603667,457182000
1050.0,0.599500,0.607000,0.595833,0.605333,361608000
1053.0,0.597833,0.614333,0.593333,0.611000,608634000
1054.0,0.612833,0.613833,0.597333,0.601500,387384000
1055.0,0.603667,0.612500,0.600500,0.611833,240258000
1057.0,0.608833,0.617667,0.603333,0.616333,144336000
1060.0,0.612667,0.620833,0.584333,0.588500,585294000
1061.0,0.586500,0.604833,0.577333,0.599500,480966000
1062.0,0.605000,0.615667,0.602667,0.608333,579792000
1063.0,0.608333,0.621500,0.601000,0.616500,583632000
1064.0,0.609667,0.6105,0.587000,0.592333,785010000
1067.0,0.600000,0.6240,0.597833,0.616333,621570000
1068.0,0.609833,0.6135,0.603167,0.610000,663354000
1069.0,0.612000,0.6120,0.600833,0.609167,478242000
1070.0,0.609167,0.6125,0.589167,0.594500,486894000
1071.0,0.590167,0.600667,0.581667,0.592500,564858000
1074.0,0.592667,0.609833,0.591333,0.602667,515484000
1075.0,0.598167,0.600167,0.588500,0.596500,568116000
1076.0,0.601333,0.608333,0.601333,0.603500,491952000
1077.0,0.608333,0.621833,0.607833,0.614167,715380000
1078.0,0.618167,0.625000,0.614333,0.625000,746094000
1081.0,0.625667,0.643333,0.625333,0.635833,688356000
1082.0,0.627667,0.648333,0.626833,0.645000,545622000
1083.0,0.641667,0.649333,0.637167,0.637667,306594000
1084.0,0.641167,0.643000,0.625000,0.632167,367920000
1085.0,0.631167,0.633333,0.614167,0.617167,370170000
1089.0,0.620500,0.626000,0.614500,0.617000,228192000
1090.0,0.619667,0.627333,0.619667,0.625167,264954000
1091.0,0.625833,0.626500,0.617833,0.620667,213912000
1092.0,0.620667,0.633667,0.616167,0.616833,386094000
1097.0,0.617833,0.625333,0.579833,0.601333,1154820000
1098.0,0.599167,0.601333,0.583833,0.598500,797298000
1099.0,0.584333,0.586667,0.557000,0.561000,1243344000
1102.0,0.563000,0.576000,0.553333,0.565167,657270000
1103.0,0.566000,0.569833,0.553500,0.554167,764166000
1104.0,0.548333,0.586667,0.540000,0.581500,1108746000
1105.0,0.581500,0.586000,0.569833,0.579333,924504000
1106.0,0.570667,0.589500,0.568000,0.587167,698190000
1110.0,0.591667,0.592000,0.581500,0.588167,711864000
1111.0,0.580000,0.583500,0.573667,0.575833,707934000
1112.0,0.570833,0.570833,0.521000,0.528167,1501638000
1113.0,0.522500,0.542333,0.518833,0.531333,942606000
1116.0,0.536333,0.545000,0.529333,0.531333,730644000
1117.0,0.528833,0.540000,0.519000,0.531500,630354000
1118.0,0.538333,0.555167,0.535833,0.548000,685722000
1119.0,0.553000,0.555000,0.526167,0.528833,616284000
1120.0,0.533333,0.538500,0.515000,0.524500,829584000
1123.0,0.522167,0.522500,0.498500,0.503000,1258284000
1124.0,0.506333,0.516000,0.501833,0.512667,636174000
1125.0,0.510167,0.515667,0.503833,0.510833,467976000
1126.0,0.506000,0.520000,0.505000,0.517333,650898000
1127.0,0.520167,0.533333,0.515833,0.530833,586590000
1130.0,0.533333,0.544000,0.532500,0.539500,579906000
1131.0,0.551667,0.565667,0.543500,0.558667,775386000
1132.0,0.563167,0.581833,0.559833,0.580500,761058000
1133.0,0.571667,0.581167,0.566667,0.573000,726276000
1134.0,0.575833,0.580667,0.542000,0.544167,937956000
1137.0,0.548167,0.568000,0.542333,0.556167,789360000
1138.0,0.565167,0.571167,0.559500,0.566667,849732000
1139.0,0.571667,0.575000,0.557833,0.559167,1081848000
1140.0,0.558833,0.565333,0.553500,0.562500,488682000
1141.0,0.560167,0.560833,0.543667,0.545333,915060000
1145.0,0.546167,0.553167,0.542333,0.550167,625578000
1146.0,0.545667,0.551500,0.536500,0.542000,655332000
1147.0,0.550500,0.559333,0.544167,0.545500,655452000
1148.0,0.550667,0.551000,0.544000,0.544167,403050000
1151.0,0.545667,0.549833,0.535000,0.535833,494070000
1152.0,0.530000,0.542500,0.518833,0.519667,714630000
1153.0,0.518167,0.527833,0.511833,0.516667,780048000
1154.0,0.505500,0.519833,0.498833,0.510333,837228000
1155.0,0.505833,0.512000,0.495167,0.496167,682728000
1158.0,0.487500,0.497167,0.477667,0.479333,663558000
1159.0,0.489833,0.513167,0.487833,0.507667,805974000
1160.0,0.505167,0.507500,0.491167,0.493333,811656000
1161.0,0.503667,0.519333,0.503333,0.513667,770622000
1162.0,0.520833,0.526667,0.502667,0.508500,555306000
1165.0,0.502667,0.512833,0.502000,0.505500,428010000
1166.0,0.500333,0.503333,0.483833,0.484167,617070000
1167.0,0.485500,0.488333,0.467333,0.481833,971610000
1168.0,0.480667,0.485000,0.469667,0.477000,655752000
1169.0,0.477333,0.478167,0.469167,0.472500,525648000
1172.0,0.475000,0.482500,0.473333,0.474833,461508000
1173.0,0.473333,0.484167,0.470667,0.472500,656490000
1174.0,0.491667,0.507333,0.482333,0.499500,1268376000
1175.0,0.500000,0.513500,0.497667,0.510500,810954000
1176.0,0.506667,0.515667,0.501167,0.504833,524640000
1179.0,0.505167,0.510000,0.496667,0.505833,447336000
1180.0,0.504667,0.505667,0.495833,0.496333,469020000
1181.0,0.492167,0.496333,0.486000,0.486833,459504000
1182.0,0.494167,0.494833,0.470500,0.478333,719016000
1183.0,0.484833,0.488333,0.477167,0.479667,581244000
1186.0,0.478500,0.482500,0.471333,0.479167,400830000
1187.0,0.479167,0.484500,0.472833,0.477333,473724000
1188.0,0.476667,0.480500,0.475000,0.476333,361692000
1189.0,0.478333,0.515500,0.478333,0.515000,1332900000
1193.0,0.515000,0.520833,0.504667,0.505667,640950000
1194.0,0.505000,0.510833,0.499500,0.500500,794220000
1195.0,0.501500,0.506500,0.489833,0.491500,810150000
1196.0,0.488833,0.507000,0.485667,0.505500,743640000
1197.0,0.503833,0.510667,0.497667,0.509667,638694000
1200.0,0.508333,0.512167,0.500500,0.507000,671838000
1201.0,0.519833,0.531667,0.509333,0.511833,1059108000
1202.0,0.511000,0.522667,0.508333,0.518167,683802000
1203.0,0.514000,0.528333,0.512500,0.525333,568056000
1204.0,0.533000,0.533333,0.524500,0.531500,590052000
1207.0,0.529000,0.530000,0.521333,0.522833,595272000
1208.0,0.531667,0.547333,0.528167,0.542500,1028088000
1209.0,0.541667,0.554833,0.539167,0.551833,509640000
1210.0,0.551833,0.562833,0.546833,0.558667,500070000
1211.0,0.556833,0.563000,0.542333,0.551167,554058000
1214.0,0.558667,0.565667,0.548000,0.548167,563388000
1215.0,0.558167,0.561833,0.549500,0.554000,544554000
1216.0,0.556833,0.559167,0.544667,0.547500,659658000
1217.0,0.552667,0.561500,0.551667,0.557833,500250000
1218.0,0.560833,0.564667,0.555500,0.561833,405246000
1221.0,0.570000,0.576333,0.550000,0.550667,557100000
1222.0,0.547333,0.556167,0.536667,0.554833,737100000
1223.0,0.550833,0.560500,0.544500,0.557333,417870000
1224.0,0.559667,0.567000,0.542167,0.547000,802584000
1225.0,0.576500,0.591333,0.567667,0.585667,1530630000
1228.0,0.583333,0.588833,0.574333,0.579833,731568000
1229.0,0.581500,0.585000,0.573333,0.574667,621360000
1230.0,0.575167,0.582000,0.564167,0.582000,523104000
1231.0,0.580333,0.583333,0.569000,0.572333,443664000
1232.0,0.576667,0.585333,0.571833,0.583667,604266000
1235.0,0.582000,0.600000,0.579167,0.585500,645768000
1236.0,0.586000,0.594000,0.576500,0.588667,401736000
1237.0,0.589000,0.592500,0.571333,0.573000,448248000
1238.0,0.575667,0.577333,0.550000,0.552333,607800000
1239.0,0.556333,0.563833,0.554667,0.561000,308976000
1243.0,0.558667,0.568833,0.557000,0.567000,316242000
1244.0,0.560333,0.568333,0.553333,0.568333,331650000
1245.0,0.572500,0.580833,0.569833,0.577333,481572000
1246.0,0.583833,0.592500,0.580333,0.581333,429084000
1249.0,0.576000,0.587833,0.573667,0.584500,322002000
1250.0,0.586167,0.602833,0.585167,0.601833,698586000
1251.0,0.597667,0.616000,0.595167,0.606333,950736000
